episode,time_h,completed,attempts,errors,err_rate,mp_r,mp_h,w_hat_r,w_h,wage_parity,prod_parity,profit,lambda_dual,err_target,reward,novelty,causal_gain,data_value,cumulative_data_value
830,1.0,105,113,8,0.070796,105.0,60.0,24.066372,18.0,1.337021,1.75,23.966372,0.176353,0.06,23.964479,0.137588,105.131313,31.539394,22905.01097
831,1.0,105,111,6,0.054054,105.0,60.0,25.824324,18.0,1.434685,1.75,25.724324,0.175758,0.06,25.724324,0.1328,104.79798,31.439394,22936.450364
832,1.0,78,87,9,0.103448,78.0,60.0,15.331034,18.0,0.851724,1.3,15.231034,0.180103,0.06,15.223398,0.164228,78.020202,23.406061,22959.856425
833,1.0,108,115,7,0.06087,108.0,60.0,25.826087,18.0,1.434783,1.8,25.726087,0.18019,0.06,25.72593,0.161652,107.959596,32.387879,22992.244303
834,1.0,97,102,5,0.04902,97.0,60.0,24.345098,18.0,1.352505,1.616667,24.245098,0.179092,0.06,24.245098,0.054525,96.909091,29.072727,23021.317031
835,1.0,100,107,7,0.065421,100.0,60.0,23.457944,18.0,1.303219,1.666667,23.357944,0.179634,0.06,23.356973,0.073224,99.868687,29.960606,23051.277637
836,1.0,100,109,9,0.082569,100.0,60.0,21.743119,18.0,1.207951,1.666667,21.643119,0.181891,0.06,21.639065,0.083581,99.818182,29.945455,23081.223091
837,1.0,80,84,4,0.047619,80.0,60.0,20.190476,18.0,1.121693,1.333333,20.090476,0.180653,0.06,20.090476,0.135929,79.979798,23.993939,23105.217031
838,1.0,93,101,8,0.079208,93.0,60.0,20.533663,18.0,1.140759,1.55,20.433663,0.182573,0.06,20.430193,0.033179,93.252525,27.975758,23133.192788
839,1.0,86,91,5,0.054945,86.0,60.0,21.074725,18.0,1.170818,1.433333,20.974725,0.182068,0.06,20.974725,0.072659,86.161616,25.848485,23159.041273
840,1.0,102,109,7,0.06422,102.0,60.0,24.049541,18.0,1.336086,1.7,23.949541,0.18249,0.06,23.948773,0.090237,102.232323,30.669697,23189.71097
841,1.0,92,99,7,0.070707,92.0,60.0,21.094949,18.0,1.171942,1.533333,20.994949,0.183561,0.06,20.992996,0.018905,92.040404,27.612121,23217.323091
842,1.0,90,96,6,0.0625,90.0,60.0,21.375,18.0,1.1875,1.5,21.275,0.183811,0.06,21.274541,0.031417,90.060606,27.018182,23244.341273
843,1.0,97,103,6,0.058252,97.0,60.0,23.449515,18.0,1.302751,1.616667,23.349515,0.183636,0.06,23.349515,0.039477,97.10101,29.130303,23273.471576
844,1.0,105,110,5,0.045455,105.0,60.0,26.727273,18.0,1.484848,1.75,26.627273,0.182181,0.06,26.627273,0.120733,104.888889,31.466667,23304.938243
845,1.0,76,83,7,0.084337,76.0,60.0,16.390361,18.0,0.910576,1.266667,16.290361,0.184615,0.06,16.285928,0.181214,75.89899,22.769697,23327.70794
846,1.0,92,96,4,0.041667,92.0,60.0,23.766667,18.0,1.32037,1.533333,23.666667,0.182782,0.06,23.666667,0.047972,92.10101,27.630303,23355.338243
847,1.0,81,86,5,0.05814,81.0,60.0,19.590698,18.0,1.088372,1.35,19.490698,0.182596,0.06,19.490698,0.125381,80.828283,24.248485,23379.586728
848,1.0,86,91,5,0.054945,86.0,60.0,21.074725,18.0,1.170818,1.433333,20.974725,0.18209,0.06,20.974725,0.076189,86.252525,25.875758,23405.462485
849,1.0,98,103,5,0.048544,98.0,60.0,24.642718,18.0,1.36904,1.633333,24.542718,0.180944,0.06,24.542718,0.057758,97.949495,29.384848,23434.847334
850,1.0,93,98,5,0.05102,93.0,60.0,23.155102,18.0,1.286395,1.55,23.055102,0.180047,0.06,23.055102,0.026269,93.070707,27.921212,23462.768546
851,1.0,96,101,5,0.049505,96.0,60.0,24.047525,18.0,1.335974,1.6,23.947525,0.178997,0.06,23.947525,0.038161,95.828283,28.748485,23491.517031
852,1.0,101,107,6,0.056075,101.0,60.0,24.636449,18.0,1.368692,1.683333,24.536449,0.178604,0.06,24.536449,0.074131,100.969697,30.290909,23521.80794
853,1.0,97,106,9,0.084906,97.0,60.0,20.864151,18.0,1.159119,1.616667,20.764151,0.181095,0.06,20.759703,0.054936,96.959596,29.087879,23550.895818
854,1.0,92,96,4,0.041667,92.0,60.0,23.766667,18.0,1.32037,1.533333,23.666667,0.179262,0.06,23.666667,0.044337,91.888889,27.566667,23578.462485
855,1.0,82,86,4,0.046512,82.0,60.0,20.786047,18.0,1.15478,1.366667,20.686047,0.177913,0.06,20.686047,0.12133,81.888889,24.566667,23603.029152
856,1.0,103,110,7,0.063636,103.0,60.0,24.345455,18.0,1.352525,1.716667,24.245455,0.178277,0.06,24.244808,0.095061,103.121212,30.936364,23633.965515
857,1.0,82,87,5,0.057471,82.0,60.0,19.887356,18.0,1.104853,1.366667,19.787356,0.178024,0.06,19.787356,0.116532,81.888889,24.566667,23658.532182
858,1.0,80,84,4,0.047619,80.0,60.0,20.190476,18.0,1.121693,1.333333,20.090476,0.176786,0.06,20.090476,0.136513,80.212121,24.063636,23682.595818
859,1.0,93,102,9,0.088235,93.0,60.0,19.694118,18.0,1.094118,1.55,19.594118,0.179609,0.06,19.589126,0.05394,92.919192,27.875758,23710.471576
860,1.0,102,111,9,0.081081,102.0,60.0,22.32973,18.0,1.240541,1.7,22.22973,0.181717,0.06,22.225943,0.096197,101.989899,30.59697,23741.068546
861,1.0,83,88,5,0.056818,83.0,60.0,20.184091,18.0,1.121338,1.383333,20.084091,0.181399,0.06,20.084091,0.103391,83.010101,24.90303,23765.971576
862,1.0,79,83,4,0.048193,79.0,60.0,19.892771,18.0,1.105154,1.316667,19.792771,0.180218,0.06,19.792771,0.143275,79.030303,23.709091,23789.680667
863,1.0,94,102,8,0.078431,94.0,60.0,20.827451,18.0,1.157081,1.566667,20.727451,0.182061,0.06,20.724129,0.034704,94.141414,28.242424,23817.923091
864,1.0,87,92,5,0.054348,87.0,60.0,21.371739,18.0,1.187319,1.45,21.271739,0.181496,0.06,21.271739,0.058986,87.111111,26.133333,23844.056424
865,1.0,114,120,6,0.05,114.0,60.0,28.5,18.0,1.583333,1.9,28.4,0.180496,0.06,28.4,0.212932,113.858586,34.157576,23878.214
866,1.0,99,104,5,0.048077,99.0,60.0,24.940385,18.0,1.385577,1.65,24.840385,0.179304,0.06,24.840385,0.063146,98.636364,29.590909,23907.804909
867,1.0,85,90,5,0.055556,85.0,60.0,20.777778,18.0,1.154321,1.416667,20.677778,0.178859,0.06,20.677778,0.087524,85.070707,25.521212,23933.326121
868,1.0,86,91,5,0.054945,86.0,60.0,21.074725,18.0,1.170818,1.433333,20.974725,0.178354,0.06,20.974725,0.075956,86.020202,25.806061,23959.132182
869,1.0,91,101,10,0.09901,91.0,60.0,18.290099,18.0,1.016117,1.516667,18.190099,0.182255,0.06,18.183141,0.076981,91.050505,27.315152,23986.447334
870,1.0,107,116,9,0.077586,107.0,60.0,23.798276,18.0,1.322126,1.783333,23.698276,0.184014,0.06,23.695071,0.141223,106.959596,32.087879,24018.535212
871,1.0,90,98,8,0.081633,90.0,60.0,19.653061,18.0,1.091837,1.5,19.553061,0.186177,0.06,19.549081,0.050511,89.79798,26.939394,24045.474606
872,1.0,100,103,3,0.029126,100.0,60.0,27.087379,18.0,1.504854,1.666667,26.987379,0.183089,0.06,26.987379,0.096536,100.010101,30.00303,24075.477637
873,1.0,93,99,6,0.060606,93.0,60.0,22.263636,18.0,1.236869,1.55,22.163636,0.18315,0.06,22.163525,0.006259,93.0,27.9,24103.377637
874,1.0,89,94,5,0.053191,89.0,60.0,21.965957,18.0,1.220331,1.483333,21.865957,0.182469,0.06,21.865957,0.048723,89.010101,26.70303,24130.080667
875,1.0,75,79,4,0.050633,75.0,60.0,18.702532,18.0,1.03903,1.25,18.602532,0.181533,0.06,18.602532,0.185938,75.111111,22.533333,24152.614
876,1.0,72,77,5,0.064935,72.0,60.0,16.924675,18.0,0.94026,1.2,16.824675,0.182026,0.06,16.823779,0.206913,72.080808,21.624242,24174.238243
877,1.0,85,89,4,0.044944,85.0,60.0,21.679775,18.0,1.204432,1.416667,21.579775,0.18052,0.06,21.579775,0.080038,85.383838,25.615152,24199.853394
878,1.0,107,112,5,0.044643,107.0,60.0,27.323214,18.0,1.517956,1.783333,27.223214,0.178985,0.06,27.223214,0.151262,107.121212,32.136364,24231.989758
879,1.0,116,124,8,0.064516,116.0,60.0,27.316129,18.0,1.517563,1.933333,27.216129,0.179436,0.06,27.215321,0.239317,115.808081,34.742424,24266.732182
880,1.0,106,112,6,0.053571,106.0,60.0,26.121429,18.0,1.45119,1.766667,26.021429,0.178793,0.06,26.021429,0.132001,105.646465,31.693939,24298.426121
881,1.0,93,101,8,0.079208,93.0,60.0,20.533663,18.0,1.140759,1.55,20.433663,0.180714,0.06,20.430229,0.037453,92.787879,27.836364,24326.262485
882,1.0,101,108,7,0.064815,101.0,60.0,23.753704,18.0,1.31965,1.683333,23.653704,0.181196,0.06,23.652834,0.08375,101.040404,30.312121,24356.574606
883,1.0,97,103,6,0.058252,97.0,60.0,23.449515,18.0,1.302751,1.616667,23.349515,0.181021,0.06,23.349515,0.038999,96.828283,29.048485,24385.623091
884,1.0,93,100,7,0.07,93.0,60.0,21.39,18.0,1.188333,1.55,21.29,0.182021,0.06,21.28819,0.019693,92.808081,27.842424,24413.465515
885,1.0,109,115,6,0.052174,109.0,60.0,27.013043,18.0,1.500725,1.816667,26.913043,0.181238,0.06,26.913043,0.162672,109.070707,32.721212,24446.186727
886,1.0,97,104,7,0.067308,97.0,60.0,22.571154,18.0,1.253953,1.616667,22.471154,0.181969,0.06,22.469829,0.042371,96.626263,28.987879,24475.174606
887,1.0,101,108,7,0.064815,101.0,60.0,23.753704,18.0,1.31965,1.683333,23.653704,0.182451,0.06,23.652828,0.081169,100.888889,30.266667,24505.441273
888,1.0,116,123,7,0.056911,116.0,60.0,28.198374,18.0,1.566576,1.933333,28.098374,0.182142,0.06,28.098374,0.226505,115.939394,34.781818,24540.223091
889,1.0,89,98,9,0.091837,89.0,60.0,18.526531,18.0,1.029252,1.483333,18.426531,0.185325,0.06,18.420732,0.079997,88.757576,26.627273,24566.850364
890,1.0,98,104,6,0.057692,98.0,60.0,23.746154,18.0,1.319231,1.633333,23.646154,0.185095,0.06,23.646154,0.041623,98.090909,29.427273,24596.277637
891,1.0,98,105,7,0.066667,98.0,60.0,22.866667,18.0,1.27037,1.633333,22.766667,0.185761,0.06,22.765433,0.043762,97.89899,29.369697,24625.647333
892,1.0,86,95,9,0.094737,86.0,60.0,17.652632,18.0,0.980702,1.433333,17.552632,0.189235,0.06,17.546179,0.104775,85.888889,25.766667,24651.414
893,1.0,83,89,6,0.067416,83.0,60.0,19.304494,18.0,1.072472,1.383333,19.204494,0.189976,0.06,19.203091,0.109137,82.959596,24.887879,24676.301879
894,1.0,92,98,6,0.061224,92.0,60.0,21.967347,18.0,1.220408,1.533333,21.867347,0.190099,0.06,21.867114,0.0156,92.151515,27.645455,24703.947333
895,1.0,79,84,5,0.059524,79.0,60.0,18.997619,18.0,1.055423,1.316667,18.897619,0.190051,0.06,18.897619,0.143059,78.868687,23.660606,24727.60794
896,1.0,84,89,5,0.05618,84.0,60.0,20.480899,18.0,1.137828,1.4,20.380899,0.189669,0.06,20.380899,0.094113,84.181818,25.254545,24752.862485
897,1.0,95,100,5,0.05,95.0,60.0,23.75,18.0,1.319444,1.583333,23.65,0.188669,0.06,23.65,0.029014,95.010101,28.50303,24781.365515
898,1.0,99,105,6,0.057143,99.0,60.0,24.042857,18.0,1.335714,1.65,23.942857,0.188384,0.06,23.942857,0.055797,99.040404,29.712121,24811.077636
899,1.0,90,98,8,0.081633,90.0,60.0,19.653061,18.0,1.091837,1.5,19.553061,0.190547,0.06,19.548986,0.05531,89.888889,26.966667,24838.044303
900,1.0,89,96,7,0.072917,89.0,60.0,20.210417,18.0,1.122801,1.483333,20.110417,0.191839,0.06,20.107955,0.050807,89.020202,26.706061,24864.750364
901,1.0,78,83,5,0.060241,78.0,60.0,18.701205,18.0,1.038956,1.3,18.601205,0.191863,0.06,18.601159,0.155058,77.888889,23.366667,24888.11703
902,1.0,86,92,6,0.065217,86.0,60.0,20.191304,18.0,1.121739,1.433333,20.091304,0.192384,0.06,20.090303,0.071596,86.141414,25.842424,24913.959455
903,1.0,97,102,5,0.04902,97.0,60.0,24.345098,18.0,1.352505,1.616667,24.245098,0.191286,0.06,24.245098,0.049853,97.181818,29.154545,24943.114
904,1.0,95,102,7,0.068627,95.0,60.0,21.980392,18.0,1.221133,1.583333,21.880392,0.192149,0.06,21.878742,0.025303,94.959596,28.487879,24971.601879
905,1.0,87,93,6,0.064516,87.0,60.0,20.487097,18.0,1.138172,1.45,20.387097,0.192601,0.06,20.386229,0.059127,86.989899,26.09697,24997.698849
906,1.0,86,91,5,0.054945,86.0,60.0,21.074725,18.0,1.170818,1.433333,20.974725,0.192095,0.06,20.974725,0.071802,86.10101,25.830303,25023.529152
907,1.0,97,106,9,0.084906,97.0,60.0,20.864151,18.0,1.159119,1.616667,20.764151,0.194586,0.06,20.759367,0.062005,97.090909,29.127273,25052.656424
908,1.0,95,100,5,0.05,95.0,60.0,23.75,18.0,1.319444,1.583333,23.65,0.193586,0.06,23.65,0.033542,94.888889,28.466667,25081.123091
909,1.0,92,97,5,0.051546,92.0,60.0,22.857732,18.0,1.269874,1.533333,22.757732,0.19274,0.06,22.757732,0.026777,92.010101,27.60303,25108.726121
910,1.0,78,83,5,0.060241,78.0,60.0,18.701205,18.0,1.038956,1.3,18.601205,0.192764,0.06,18.601158,0.152475,78.050505,23.415152,25132.141273
911,1.0,93,99,6,0.060606,93.0,60.0,22.263636,18.0,1.236869,1.55,22.163636,0.192825,0.06,22.16352,0.004005,93.171717,27.951515,25160.092788
912,1.0,91,97,6,0.061856,91.0,60.0,21.671134,18.0,1.203952,1.516667,21.571134,0.193011,0.06,21.570776,0.019619,91.0,27.3,25187.392788
913,1.0,93,97,4,0.041237,93.0,60.0,24.064948,18.0,1.336942,1.55,23.964948,0.191134,0.06,23.964948,0.04269,93.080808,27.924242,25215.31703
914,1.0,97,104,7,0.067308,97.0,60.0,22.571154,18.0,1.253953,1.616667,22.471154,0.191865,0.06,22.469757,0.039748,96.838384,29.051515,25244.368546
915,1.0,100,105,5,0.047619,100.0,60.0,25.238095,18.0,1.402116,1.666667,25.138095,0.190627,0.06,25.138095,0.072237,99.909091,29.972727,25274.341273
916,1.0,81,87,6,0.068966,81.0,60.0,18.713793,18.0,1.039655,1.35,18.613793,0.191524,0.06,18.612084,0.121793,80.858586,24.257576,25298.598849
917,1.0,80,85,5,0.058824,80.0,60.0,19.294118,18.0,1.071895,1.333333,19.194118,0.191406,0.06,19.194118,0.127606,80.131313,24.039394,25322.638242
918,1.0,114,120,6,0.05,114.0,60.0,28.5,18.0,1.583333,1.9,28.4,0.190406,0.06,28.4,0.21506,114.212121,34.263636,25356.901879
919,1.0,80,84,4,0.047619,80.0,60.0,20.190476,18.0,1.121693,1.333333,20.090476,0.189168,0.06,20.090476,0.135274,79.747475,23.924242,25380.826121
920,1.0,94,99,5,0.050505,94.0,60.0,23.452525,18.0,1.302918,1.566667,23.352525,0.188218,0.06,23.352525,0.024028,94.151515,28.245455,25409.071576
921,1.0,94,101,7,0.069307,94.0,60.0,21.685149,18.0,1.20473,1.566667,21.585149,0.189149,0.06,21.583397,0.021226,94.020202,28.206061,25437.277636
922,1.0,85,89,4,0.044944,85.0,60.0,21.679775,18.0,1.204432,1.416667,21.579775,0.187643,0.06,21.579775,0.084046,85.050505,25.515152,25462.792788
923,1.0,101,106,5,0.04717,101.0,60.0,25.535849,18.0,1.418658,1.683333,25.435849,0.18636,0.06,25.435849,0.089332,101.0,30.3,25493.092788
924,1.0,90,96,6,0.0625,90.0,60.0,21.375,18.0,1.1875,1.5,21.275,0.18661,0.06,21.274534,0.026858,89.909091,26.972727,25520.065515
925,1.0,86,95,9,0.094737,86.0,60.0,17.652632,18.0,0.980702,1.433333,17.552632,0.190084,0.06,17.546149,0.095191,86.232323,25.869697,25545.935212
926,1.0,90,94,4,0.042553,90.0,60.0,23.170213,18.0,1.287234,1.5,23.070213,0.188339,0.06,23.070213,0.048052,90.070707,27.021212,25572.956424
927,1.0,119,124,5,0.040323,119.0,60.0,30.901613,18.0,1.716756,1.983333,30.801613,0.186372,0.06,30.801613,0.260785,118.959596,35.687879,25608.644303
928,1.0,113,123,10,0.081301,113.0,60.0,24.713008,18.0,1.372945,1.883333,24.613008,0.188502,0.06,24.609038,0.194806,112.959596,33.887879,25642.532182
929,1.0,113,121,8,0.066116,113.0,60.0,26.428926,18.0,1.468274,1.883333,26.328926,0.189113,0.06,26.327773,0.189587,112.626263,33.787879,25676.320061
930,1.0,79,83,4,0.048193,79.0,60.0,19.892771,18.0,1.105154,1.316667,19.792771,0.187933,0.06,19.792771,0.152497,78.919192,23.675758,25699.995818
931,1.0,94,101,7,0.069307,94.0,60.0,21.685149,18.0,1.20473,1.566667,21.585149,0.188863,0.06,21.583399,0.015903,94.262626,28.278788,25728.274606
932,1.0,93,101,8,0.079208,93.0,60.0,20.533663,18.0,1.140759,1.55,20.433663,0.190784,0.06,20.430036,0.035482,92.838384,27.851515,25756.126121
933,1.0,82,86,4,0.046512,82.0,60.0,20.786047,18.0,1.15478,1.366667,20.686047,0.189435,0.06,20.686047,0.117318,82.151515,24.645455,25780.771576
934,1.0,97,102,5,0.04902,97.0,60.0,24.345098,18.0,1.352505,1.616667,24.245098,0.188337,0.06,24.245098,0.047175,97.151515,29.145455,25809.91703
935,1.0,118,129,11,0.085271,118.0,60.0,25.337984,18.0,1.407666,1.966667,25.237984,0.190864,0.06,25.233225,0.253587,118.030303,35.409091,25845.326121
936,1.0,98,104,6,0.057692,98.0,60.0,23.746154,18.0,1.319231,1.633333,23.646154,0.190634,0.06,23.646154,0.047953,97.818182,29.345455,25874.671576
937,1.0,74,79,5,0.063291,74.0,60.0,17.516456,18.0,0.973136,1.233333,17.416456,0.190963,0.06,17.415828,0.193025,73.818182,22.145455,25896.81703
938,1.0,103,108,5,0.046296,103.0,60.0,26.131481,18.0,1.451749,1.716667,26.031481,0.189592,0.06,26.031481,0.106935,103.191919,30.957576,25927.774606
939,1.0,91,100,9,0.09,91.0,60.0,19.11,18.0,1.061667,1.516667,19.01,0.192592,0.06,19.004312,0.05896,90.828283,27.248485,25955.023091
940,1.0,93,105,12,0.114286,93.0,60.0,17.271429,18.0,0.959524,1.55,17.171429,0.198021,0.06,17.160974,0.105765,93.111111,27.933333,25982.956424
941,1.0,91,96,5,0.052083,91.0,60.0,22.560417,18.0,1.253356,1.516667,22.460417,0.197229,0.06,22.460417,0.025466,90.989899,27.29697,26010.253394
942,1.0,83,87,4,0.045977,83.0,60.0,21.083908,18.0,1.171328,1.383333,20.983908,0.195827,0.06,20.983908,0.098559,82.989899,24.89697,26035.150364
943,1.0,87,93,6,0.064516,87.0,60.0,20.487097,18.0,1.138172,1.45,20.387097,0.196279,0.06,20.386212,0.052789,87.141414,26.142424,26061.292788
944,1.0,98,104,6,0.057692,98.0,60.0,23.746154,18.0,1.319231,1.633333,23.646154,0.196048,0.06,23.646154,0.057247,98.181818,29.454545,26090.747333
945,1.0,93,103,10,0.097087,93.0,60.0,18.870874,18.0,1.048382,1.55,18.770874,0.199756,0.06,18.763603,0.072013,92.777778,27.833333,26118.580667
946,1.0,91,97,6,0.061856,91.0,60.0,21.671134,18.0,1.203952,1.516667,21.571134,0.199942,0.06,21.570763,0.017201,90.989899,27.29697,26145.877636
947,1.0,111,115,4,0.034783,111.0,60.0,29.43913,18.0,1.635507,1.85,29.33913,0.19742,0.06,29.33913,0.189423,110.89899,33.269697,26179.147333
948,1.0,103,110,7,0.063636,103.0,60.0,24.345455,18.0,1.352525,1.716667,24.245455,0.197784,0.06,24.244737,0.098272,102.747475,30.824242,26209.971576
949,1.0,110,118,8,0.067797,110.0,60.0,25.542373,18.0,1.419021,1.833333,25.442373,0.198564,0.06,25.440831,0.167818,109.949495,32.984848,26242.956424
950,1.0,80,86,6,0.069767,80.0,60.0,18.418605,18.0,1.023256,1.333333,18.318605,0.19954,0.06,18.316665,0.137572,79.828283,23.948485,26266.904909
951,1.0,105,110,5,0.045455,105.0,60.0,26.727273,18.0,1.484848,1.75,26.627273,0.198086,0.06,26.627273,0.119608,105.161616,31.548485,26298.453394
952,1.0,98,104,6,0.057692,98.0,60.0,23.746154,18.0,1.319231,1.633333,23.646154,0.197855,0.06,23.646154,0.040429,97.959596,29.387879,26327.841273
953,1.0,85,91,6,0.065934,85.0,60.0,19.895604,18.0,1.105311,1.416667,19.795604,0.198448,0.06,19.79443,0.093105,84.989899,25.49697,26353.338242
954,1.0,103,111,8,0.072072,103.0,60.0,23.476577,18.0,1.304254,1.716667,23.376577,0.199656,0.06,23.374181,0.092287,103.070707,30.921212,26384.259454
955,1.0,83,88,5,0.056818,83.0,60.0,20.184091,18.0,1.121338,1.383333,20.084091,0.199337,0.06,20.084091,0.112192,82.787879,24.836364,26409.095818
956,1.0,97,102,5,0.04902,97.0,60.0,24.345098,18.0,1.352505,1.616667,24.245098,0.198239,0.06,24.245098,0.038064,97.20202,29.160606,26438.256424
957,1.0,102,106,4,0.037736,102.0,60.0,26.750943,18.0,1.486164,1.7,26.650943,0.196013,0.06,26.650943,0.090033,101.848485,30.554545,26468.81097
958,1.0,97,104,7,0.067308,97.0,60.0,22.571154,18.0,1.253953,1.616667,22.471154,0.196744,0.06,22.469721,0.029375,96.777778,29.033333,26497.844303
959,1.0,91,96,5,0.052083,91.0,60.0,22.560417,18.0,1.253356,1.516667,22.460417,0.195952,0.06,22.460417,0.038593,90.959596,27.287879,26525.132182
960,1.0,87,93,6,0.064516,87.0,60.0,20.487097,18.0,1.138172,1.45,20.387097,0.196404,0.06,20.386212,0.074802,87.111111,26.133333,26551.265515
961,1.0,92,101,9,0.089109,92.0,60.0,19.40198,18.0,1.077888,1.533333,19.30198,0.199315,0.06,19.296263,0.062517,91.959596,27.587879,26578.853394
962,1.0,97,101,4,0.039604,97.0,60.0,25.258416,18.0,1.403245,1.616667,25.158416,0.197275,0.06,25.158416,0.049583,96.868687,29.060606,26607.914
963,1.0,96,103,7,0.067961,96.0,60.0,22.275728,18.0,1.23754,1.6,22.175728,0.198071,0.06,22.174158,0.01913,95.969697,28.790909,26636.704909
964,1.0,89,94,5,0.053191,89.0,60.0,21.965957,18.0,1.220331,1.483333,21.865957,0.19739,0.06,21.865957,0.060079,88.909091,26.672727,26663.377636
965,1.0,109,116,7,0.060345,109.0,60.0,26.122414,18.0,1.451245,1.816667,26.022414,0.197425,0.06,26.022346,0.143808,109.252525,32.775758,26696.153394
966,1.0,84,88,4,0.045455,84.0,60.0,21.381818,18.0,1.187879,1.4,21.281818,0.19597,0.06,21.281818,0.112587,83.89899,25.169697,26721.323091
967,1.0,91,97,6,0.061856,91.0,60.0,21.671134,18.0,1.203952,1.516667,21.571134,0.196156,0.06,21.57077,0.038648,91.010101,27.30303,26748.626121
968,1.0,81,85,4,0.047059,81.0,60.0,20.488235,18.0,1.138235,1.35,20.388235,0.194862,0.06,20.388235,0.143515,80.949495,24.284848,26772.91097
969,1.0,99,105,6,0.057143,99.0,60.0,24.042857,18.0,1.335714,1.65,23.942857,0.194576,0.06,23.942857,0.046409,99.10101,29.730303,26802.641273
970,1.0,93,103,10,0.097087,93.0,60.0,18.870874,18.0,1.048382,1.55,18.770874,0.198285,0.06,18.763657,0.074227,93.080808,27.924242,26830.565515
971,1.0,92,100,8,0.08,92.0,60.0,20.24,18.0,1.124444,1.533333,20.14,0.200285,0.06,20.136034,0.045463,91.969697,27.590909,26858.156424
972,1.0,72,77,5,0.064935,72.0,60.0,16.924675,18.0,0.94026,1.2,16.824675,0.200778,0.06,16.823687,0.227464,72.080808,21.624242,26879.780667
973,1.0,85,93,8,0.086022,85.0,60.0,18.188172,18.0,1.010454,1.416667,18.088172,0.20338,0.06,18.082947,0.105718,85.212121,25.563636,26905.344303
974,1.0,90,94,4,0.042553,90.0,60.0,23.170213,18.0,1.287234,1.5,23.070213,0.201636,0.06,23.070213,0.058903,90.040404,27.012121,26932.356424
975,1.0,86,94,8,0.085106,86.0,60.0,18.480851,18.0,1.026714,1.433333,18.380851,0.204146,0.06,18.375789,0.092803,85.848485,25.754545,26958.11097
976,1.0,88,96,8,0.083333,88.0,60.0,19.066667,18.0,1.059259,1.466667,18.966667,0.20648,0.06,18.961903,0.07402,87.858586,26.357576,26984.468545
977,1.0,97,103,6,0.058252,97.0,60.0,23.449515,18.0,1.302751,1.616667,23.349515,0.206305,0.06,23.349515,0.030741,96.969697,29.090909,27013.559454
978,1.0,117,123,6,0.04878,117.0,60.0,29.392683,18.0,1.632927,1.95,29.292683,0.205183,0.06,29.292683,0.235175,117.10101,35.130303,27048.689757
979,1.0,93,97,4,0.041237,93.0,60.0,24.064948,18.0,1.336942,1.55,23.964948,0.203307,0.06,23.964948,0.044847,92.989899,27.89697,27076.586727
980,1.0,97,104,7,0.067308,97.0,60.0,22.571154,18.0,1.253953,1.616667,22.471154,0.204037,0.06,22.469668,0.037481,97.131313,29.139394,27105.726121
981,1.0,102,109,7,0.06422,102.0,60.0,24.049541,18.0,1.336086,1.7,23.949541,0.204459,0.06,23.94868,0.082824,101.959596,30.587879,27136.314
982,1.0,96,104,8,0.076923,96.0,60.0,21.415385,18.0,1.189744,1.6,21.315385,0.206152,0.06,21.311925,0.034808,95.989899,28.79697,27165.11097
983,1.0,106,112,6,0.053571,106.0,60.0,26.121429,18.0,1.45119,1.766667,26.021429,0.205509,0.06,26.021429,0.122088,106.010101,31.80303,27196.914
984,1.0,91,98,7,0.071429,91.0,60.0,20.8,18.0,1.155556,1.516667,20.7,0.206652,0.06,20.697651,0.037941,90.868687,27.260606,27224.174606
985,1.0,76,82,6,0.073171,76.0,60.0,17.239024,18.0,0.957724,1.266667,17.139024,0.207969,0.06,17.136303,0.183985,76.181818,22.854545,27247.029151
986,1.0,94,100,6,0.06,94.0,60.0,22.56,18.0,1.253333,1.566667,22.46,0.207969,0.06,22.46,0.008716,94.212121,28.263636,27275.292788
987,1.0,84,92,8,0.086957,84.0,60.0,17.895652,18.0,0.994203,1.4,17.795652,0.210664,0.06,17.790046,0.104907,84.070707,25.221212,27300.514
988,1.0,80,83,3,0.036145,80.0,60.0,21.108434,18.0,1.172691,1.333333,21.008434,0.208279,0.06,21.008434,0.146738,80.323232,24.09697,27324.61097
989,1.0,105,111,6,0.054054,105.0,60.0,25.824324,18.0,1.434685,1.75,25.724324,0.207684,0.06,25.724324,0.120368,105.090909,31.527273,27356.138242
990,1.0,100,104,4,0.038462,100.0,60.0,26.153846,18.0,1.452991,1.666667,26.053846,0.20553,0.06,26.053846,0.082269,99.929293,29.978788,27386.11703
991,1.0,88,93,5,0.053763,88.0,60.0,21.668817,18.0,1.203823,1.466667,21.568817,0.204907,0.06,21.568817,0.057521,87.979798,26.393939,27412.51097
992,1.0,88,93,5,0.053763,88.0,60.0,21.668817,18.0,1.203823,1.466667,21.568817,0.204283,0.06,21.568817,0.056962,87.979798,26.393939,27438.904909
993,1.0,101,107,6,0.056075,101.0,60.0,24.636449,18.0,1.368692,1.683333,24.536449,0.203891,0.06,24.536449,0.075045,100.949495,30.284848,27469.189757
994,1.0,79,84,5,0.059524,79.0,60.0,18.997619,18.0,1.055423,1.316667,18.897619,0.203843,0.06,18.897619,0.148654,78.909091,23.672727,27492.862485
995,1.0,111,117,6,0.051282,111.0,60.0,27.607692,18.0,1.533761,1.85,27.507692,0.202971,0.06,27.507692,0.176402,111.0,33.3,27526.162485
